1405948413723,1042,WebSocket Sampler,,"

[Execution Flow]
 - Opening new connection
 - Using response message pattern """"
 - Using disconnect pattern """"
 - Waiting for the server connection for 1000 MILLISECONDS
 - Cannot connect to the remote server


[Variables]
 - Message count: 0


[Problems]
 - Unexpected error: null
JMeter.plugins.functional.samplers.websocket.ServiceSocket.sendMessage(ServiceSocket.java:156)
JMeter.plugins.functional.samplers.websocket.WebSocketSampler.sample(WebSocketSampler.java:136)
org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:429)
org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
java.lang.Thread.run(Unknown Source)
",Thread Group HTTP Events 1-1,,false,0,0
1405948469838,10,HTTP Auth Fail (No auth),401,Unauthorized,Thread Group HTTP Events 1-1,text,true,714,10
1405948469852,4,HTTP Auth Fail (User pwd errors),403,Forbidden,Thread Group HTTP Events 1-1,text,true,583,4
1405948469860,24,HTTP Auth Good ,202,Accepted,Thread Group HTTP Events 1-1,text,true,231,24
1405948469886,26,HTTP unknown tenant,500,Internal Server Error,Thread Group HTTP Events 1-1,text,true,564,26
1405948469916,54,HTTP unknown stream,500,Internal Server Error,Thread Group HTTP Events 1-1,text,true,560,54
1405948469973,1004,HTTP json validation failed,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Thread Group HTTP Events 1-1,text,false,2366,0
1405948470984,1004,HTTP json coherence failed,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Thread Group HTTP Events 1-1,text,false,2366,0
1405948471996,1050,WebSocket Sampler,,"

[Execution Flow]
 - Opening new connection
 - Using response message pattern """"
 - Using disconnect pattern """"
 - Waiting for the server connection for 1000 MILLISECONDS
 - Cannot connect to the remote server


[Variables]
 - Message count: 0


[Problems]
 - Unexpected error: null
JMeter.plugins.functional.samplers.websocket.ServiceSocket.sendMessage(ServiceSocket.java:156)
JMeter.plugins.functional.samplers.websocket.WebSocketSampler.sample(WebSocketSampler.java:136)
org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:429)
org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
java.lang.Thread.run(Unknown Source)
",Thread Group HTTP Events 1-1,,false,0,0
1405948673940,22,HTTP Auth Fail (No auth),401,Unauthorized,Thread Group HTTP Events 1-1,text,true,714,22
1405948673977,5,HTTP Auth Fail (User pwd errors),403,Forbidden,Thread Group HTTP Events 1-1,text,true,583,5
1405948674017,27,HTTP Auth Good ,202,Accepted,Thread Group HTTP Events 1-1,text,true,231,27
1405948674052,26,HTTP unknown tenant,500,Internal Server Error,Thread Group HTTP Events 1-1,text,true,564,26
1405948674087,53,HTTP unknown stream,500,Internal Server Error,Thread Group HTTP Events 1-1,text,true,560,52
1405948674146,1013,HTTP json validation failed,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Thread Group HTTP Events 1-1,text,false,2366,0
1405948675198,1029,HTTP json coherence failed,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Thread Group HTTP Events 1-1,text,false,2366,0
1405948676236,1094,WebSocket Sampler,,"

[Execution Flow]
 - Opening new connection
 - Using response message pattern """"
 - Using disconnect pattern """"
 - Waiting for the server connection for 1000 MILLISECONDS
 - Cannot connect to the remote server


[Variables]
 - Message count: 0


[Problems]
 - Unexpected error: null
JMeter.plugins.functional.samplers.websocket.ServiceSocket.sendMessage(ServiceSocket.java:156)
JMeter.plugins.functional.samplers.websocket.WebSocketSampler.sample(WebSocketSampler.java:136)
org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:429)
org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
java.lang.Thread.run(Unknown Source)
",Thread Group HTTP Events 1-1,,false,0,0
1405948720679,265,HTTP Auth Fail (No auth),401,Unauthorized,Thread Group HTTP Events 1-1,text,true,714,264
1405948720980,5,HTTP Auth Fail (User pwd errors),403,Forbidden,Thread Group HTTP Events 1-1,text,true,583,5
1405948720995,24,HTTP Auth Good ,202,Accepted,Thread Group HTTP Events 1-1,text,true,231,24
1405948721023,30,HTTP unknown tenant,500,Internal Server Error,Thread Group HTTP Events 1-1,text,true,564,30
1405948721061,87,HTTP unknown stream,500,Internal Server Error,Thread Group HTTP Events 1-1,text,true,560,87
1405948721155,1005,HTTP json validation failed,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Thread Group HTTP Events 1-1,text,false,2366,0
1405948722168,1003,HTTP json coherence failed,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Thread Group HTTP Events 1-1,text,false,2366,0
1405948723197,1404,WebSocket Sampler,,"

[Execution Flow]
 - Opening new connection
 - Using response message pattern """"
 - Using disconnect pattern """"
 - Waiting for the server connection for 1000 MILLISECONDS
 - Cannot connect to the remote server


[Variables]
 - Message count: 0


[Problems]
 - Unexpected error: null
JMeter.plugins.functional.samplers.websocket.ServiceSocket.sendMessage(ServiceSocket.java:156)
JMeter.plugins.functional.samplers.websocket.WebSocketSampler.sample(WebSocketSampler.java:136)
org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:429)
org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
java.lang.Thread.run(Unknown Source)
",Thread Group HTTP Events 1-1,,false,0,0
1405948789888,22,HTTP Auth Fail (No auth),401,Unauthorized,Thread Group HTTP Events 1-1,text,true,714,22
1405948789949,4,HTTP Auth Fail (User pwd errors),403,Forbidden,Thread Group HTTP Events 1-1,text,true,583,4
1405948789981,64,HTTP Auth Good ,202,Accepted,Thread Group HTTP Events 1-1,text,true,231,64
1405948790050,27,HTTP unknown tenant,500,Internal Server Error,Thread Group HTTP Events 1-1,text,true,564,27
1405948790084,48,HTTP unknown stream,500,Internal Server Error,Thread Group HTTP Events 1-1,text,true,560,48
1405948790141,1005,HTTP json validation failed,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Thread Group HTTP Events 1-1,text,false,2366,0
1405948791179,1004,HTTP json coherence failed,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Thread Group HTTP Events 1-1,text,false,2366,0
1405948792199,1113,WebSocket Sampler,,"

[Execution Flow]
 - Opening new connection
 - Using response message pattern """"
 - Using disconnect pattern """"
 - Waiting for the server connection for 1000 MILLISECONDS
 - Cannot connect to the remote server


[Variables]
 - Message count: 0


[Problems]
 - Unexpected error: null
JMeter.plugins.functional.samplers.websocket.ServiceSocket.sendMessage(ServiceSocket.java:156)
JMeter.plugins.functional.samplers.websocket.WebSocketSampler.sample(WebSocketSampler.java:136)
org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:429)
org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
java.lang.Thread.run(Unknown Source)
",Thread Group HTTP Events 1-1,,false,0,0
1405949239322,223,HTTP Auth Fail (No auth),401,Unauthorized,Thread Group HTTP Events 1-1,text,true,714,223
1405949252975,10,HTTP Auth Fail (User pwd errors),403,Forbidden,Thread Group HTTP Events 1-1,text,true,584,10
1405949253230,28,HTTP Auth Good ,202,Accepted,Thread Group HTTP Events 1-1,text,true,231,28
1405949253366,26,HTTP unknown tenant,500,Internal Server Error,Thread Group HTTP Events 1-1,text,true,564,26
1405949253769,47,HTTP unknown stream,500,Internal Server Error,Thread Group HTTP Events 1-1,text,true,560,47
1405949253990,1008,HTTP json validation failed,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Thread Group HTTP Events 1-1,text,false,2366,0
1405949255455,1007,HTTP json coherence failed,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Thread Group HTTP Events 1-1,text,false,2366,0
1405949256689,1748,WebSocket Sampler,,"

[Execution Flow]
 - Opening new connection
 - Using response message pattern """"
 - Using disconnect pattern """"
 - Waiting for the server connection for 1000 MILLISECONDS
 - Cannot connect to the remote server


[Variables]
 - Message count: 0


[Problems]
 - Unexpected error: null
JMeter.plugins.functional.samplers.websocket.ServiceSocket.sendMessage(ServiceSocket.java:156)
JMeter.plugins.functional.samplers.websocket.WebSocketSampler.sample(WebSocketSampler.java:136)
org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:429)
org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
java.lang.Thread.run(Unknown Source)
",Thread Group HTTP Events 1-1,,false,0,0
1405949291108,11,HTTP Auth Fail (No auth),401,Unauthorized,Thread Group HTTP Events 1-1,text,true,714,11
1405949306548,10,HTTP Auth Fail (User pwd errors),403,Forbidden,Thread Group HTTP Events 1-1,text,true,584,10
1405949306695,28,HTTP Auth Good ,202,Accepted,Thread Group HTTP Events 1-1,text,true,231,28
1405949306747,25,HTTP unknown tenant,500,Internal Server Error,Thread Group HTTP Events 1-1,text,true,564,25
1405949306876,49,HTTP unknown stream,500,Internal Server Error,Thread Group HTTP Events 1-1,text,true,560,49
1405949307071,1005,HTTP json validation failed,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Thread Group HTTP Events 1-1,text,false,2366,0
1405949308280,1006,HTTP json coherence failed,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Thread Group HTTP Events 1-1,text,false,2366,0
1405949309711,1070,WebSocket Sampler,,"

[Execution Flow]
 - Opening new connection
 - Using response message pattern """"
 - Using disconnect pattern """"
 - Waiting for the server connection for 1000 MILLISECONDS
 - Cannot connect to the remote server


[Variables]
 - Message count: 0


[Problems]
 - Unexpected error: null
JMeter.plugins.functional.samplers.websocket.ServiceSocket.sendMessage(ServiceSocket.java:156)
JMeter.plugins.functional.samplers.websocket.WebSocketSampler.sample(WebSocketSampler.java:136)
org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:429)
org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
java.lang.Thread.run(Unknown Source)
",Thread Group HTTP Events 1-1,,false,0,0
1405949481448,157,HTTP Auth Fail (No auth),401,Unauthorized,Thread Group HTTP Events 1-1,text,true,714,157
1405949481639,5,HTTP Auth Fail (User pwd errors),403,Forbidden,Thread Group HTTP Events 1-1,text,true,583,5
1405949481653,28,HTTP Auth Good ,202,Accepted,Thread Group HTTP Events 1-1,text,true,231,28
1405949481686,27,HTTP unknown tenant,500,Internal Server Error,Thread Group HTTP Events 1-1,text,true,564,26
1405949481720,92,HTTP unknown stream,500,Internal Server Error,Thread Group HTTP Events 1-1,text,true,560,92
1405949481819,1005,HTTP json validation failed,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Thread Group HTTP Events 1-1,text,false,2366,0
1405949482885,1005,HTTP json coherence failed,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Thread Group HTTP Events 1-1,text,false,2366,0
1405949483906,1805,WebSocket Sampler,,"

[Execution Flow]
 - Opening new connection
 - Using response message pattern """"
 - Using disconnect pattern """"
 - Waiting for the server connection for 1000 MILLISECONDS
 - Cannot connect to the remote server


[Variables]
 - Message count: 0


[Problems]
 - Unexpected error: null
JMeter.plugins.functional.samplers.websocket.ServiceSocket.sendMessage(ServiceSocket.java:156)
JMeter.plugins.functional.samplers.websocket.WebSocketSampler.sample(WebSocketSampler.java:136)
org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:429)
org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
java.lang.Thread.run(Unknown Source)
",Thread Group HTTP Events 1-1,,false,0,0
1405951878379,20,HTTP Auth Fail (No auth),401,Unauthorized,Thread Group HTTP Events 1-1,text,true,714,20
1405951878410,5,HTTP Auth Fail (User pwd errors),403,Forbidden,Thread Group HTTP Events 1-1,text,true,583,5
1405951878422,24,HTTP Auth Good ,202,Accepted,Thread Group HTTP Events 1-1,text,true,231,24
1405951878449,25,HTTP unknown tenant,500,Internal Server Error,Thread Group HTTP Events 1-1,text,true,564,25
1405951878483,91,HTTP unknown stream,500,Internal Server Error,Thread Group HTTP Events 1-1,text,true,560,91
1405951878581,1003,HTTP json validation failed,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Thread Group HTTP Events 1-1,text,false,2366,0
1405951879677,1006,HTTP json coherence failed,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Thread Group HTTP Events 1-1,text,false,2366,0
1405951880700,1067,WebSocket Sampler,,"

[Execution Flow]
 - Opening new connection
 - Using response message pattern """"
 - Using disconnect pattern """"
 - Waiting for the server connection for 1000 MILLISECONDS
 - Cannot connect to the remote server


[Variables]
 - Message count: 0


[Problems]
 - Unexpected error: null
JMeter.plugins.functional.samplers.websocket.ServiceSocket.sendMessage(ServiceSocket.java:156)
JMeter.plugins.functional.samplers.websocket.WebSocketSampler.sample(WebSocketSampler.java:136)
org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:429)
org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
java.lang.Thread.run(Unknown Source)
",Thread Group HTTP Events 1-1,,false,0,0
1405951956644,14,HTTP Auth Fail (No auth),401,Unauthorized,Thread Group HTTP Events 1-1,text,true,714,14
1405951956664,4,HTTP Auth Fail (User pwd errors),403,Forbidden,Thread Group HTTP Events 1-1,text,true,583,4
1405951956675,23,HTTP Auth Good ,202,Accepted,Thread Group HTTP Events 1-1,text,true,231,23
1405951956700,26,HTTP unknown tenant,500,Internal Server Error,Thread Group HTTP Events 1-1,text,true,564,26
1405951956731,48,HTTP unknown stream,500,Internal Server Error,Thread Group HTTP Events 1-1,text,true,560,48
1405951956787,1004,HTTP json validation failed,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Thread Group HTTP Events 1-1,text,false,2366,0
